X,Y,Z
718250.0,3932750.0,410.0
718750.0,3932750.0,400.0
719250.0,3932750.0,400.0
719750.0,3932750.0,410.0
720250.0,3932750.0,420.0
720750.0,3932750.0,420.0
721250.0,3932750.0,420.0
721750.0,3932750.0,410.0
722250.0,3932750.0,400.0
722750.0,3932750.0,390.0
723250.0,3932750.0,370.0
723750.0,3932750.0,360.0
724250.0,3932750.0,350.0
724750.0,3932750.0,350.0
725250.0,3932750.0,350.0
725750.0,3932750.0,350.0
726250.0,3932750.0,360.0
726750.0,3932750.0,360.0
727250.0,3932750.0,370.0
727750.0,3932750.0,370.0
728250.0,3932750.0,380.0
728750.0,3932750.0,380.0
729250.0,3932750.0,390.0
729750.0,3932750.0,390.0
730250.0,3932750.0,410.0
730750.0,3932750.0,420.0
731250.0,3932750.0,430.0
731750.0,3932750.0,440.0
732250.0,3932750.0,440.0
732750.0,3932750.0,440.0
733250.0,3932750.0,440.0
733750.0,3932750.0,450.0
734250.0,3932750.0,450.0
734750.0,3932750.0,450.0
735250.0,3932750.0,440.0
735750.0,3932750.0,420.0
736250.0,3932750.0,430.0
736750.0,3932750.0,440.0
737250.0,3932750.0,450.0
737750.0,3932750.0,440.0
738250.0,3932750.0,440.0
738750.0,3932750.0,460.0
739250.0,3932750.0,470.0
739750.0,3932750.0,480.0
740250.0,3932750.0,480.0
740750.0,3932750.0,480.0
741250.0,3932750.0,460.0
741750.0,3932750.0,430.0
742250.0,3932750.0,400.0
742750.0,3932750.0,410.0
743250.0,3932750.0,420.0
743750.0,3932750.0,450.0
744250.0,3932750.0,470.0
744750.0,3932750.0,490.0
745250.0,3932750.0,500.0
745750.0,3932750.0,500.0
746250.0,3932750.0,500.0
746750.0,3932750.0,500.0
747250.0,3932750.0,500.0
747750.0,3932750.0,490.0
748250.0,3932750.0,480.0
748750.0,3932750.0,470.0
749250.0,3932750.0,450.0
749750.0,3932750.0,430.0
750250.0,3932750.0,430.0
750750.0,3932750.0,440.0
751250.0,3932750.0,450.0
751750.0,3932750.0,460.0
752250.0,3932750.0,450.0
752750.0,3932750.0,430.0
753250.0,3932750.0,410.0
753750.0,3932750.0,410.0
754250.0,3932750.0,430.0
754750.0,3932750.0,450.0
755250.0,3932750.0,470.0
755750.0,3932750.0,490.0
714250.0,3933250.0,340.0
714750.0,3933250.0,370.0
715250.0,3933250.0,400.0
715750.0,3933250.0,420.0
716250.0,3933250.0,430.0
716750.0,3933250.0,440.0
717250.0,3933250.0,440.0
717750.0,3933250.0,420.0
718250.0,3933250.0,410.0
718750.0,3933250.0,400.0
719250.0,3933250.0,390.0
719750.0,3933250.0,390.0
720250.0,3933250.0,400.0
720750.0,3933250.0,400.0
721250.0,3933250.0,400.0
721750.0,3933250.0,400.0
722250.0,3933250.0,390.0
722750.0,3933250.0,380.0
723250.0,3933250.0,370.0
723750.0,3933250.0,360.0
724250.0,3933250.0,350.0
724750.0,3933250.0,340.0
725250.0,3933250.0,350.0
725750.0,3933250.0,350.0
726250.0,3933250.0,350.0
726750.0,3933250.0,360.0
727250.0,3933250.0,360.0
727750.0,3933250.0,360.0
728250.0,3933250.0,370.0
728750.0,3933250.0,370.0
729250.0,3933250.0,380.0
729750.0,3933250.0,390.0
730250.0,3933250.0,410.0
730750.0,3933250.0,420.0
731250.0,3933250.0,420.0
731750.0,3933250.0,430.0
732250.0,3933250.0,430.0
732750.0,3933250.0,430.0
733250.0,3933250.0,430.0
733750.0,3933250.0,440.0
734250.0,3933250.0,450.0
734750.0,3933250.0,440.0
735250.0,3933250.0,430.0
735750.0,3933250.0,420.0
736250.0,3933250.0,430.0
736750.0,3933250.0,430.0
737250.0,3933250.0,430.0
737750.0,3933250.0,440.0
738250.0,3933250.0,450.0
738750.0,3933250.0,460.0
739250.0,3933250.0,470.0
739750.0,3933250.0,480.0
740250.0,3933250.0,490.0
740750.0,3933250.0,480.0
741250.0,3933250.0,460.0
741750.0,3933250.0,430.0
742250.0,3933250.0,400.0
742750.0,3933250.0,410.0
743250.0,3933250.0,420.0
743750.0,3933250.0,450.0
744250.0,3933250.0,470.0
744750.0,3933250.0,480.0
745250.0,3933250.0,490.0
745750.0,3933250.0,490.0
746250.0,3933250.0,490.0
746750.0,3933250.0,490.0
747250.0,3933250.0,490.0
747750.0,3933250.0,490.0
748250.0,3933250.0,480.0
748750.0,3933250.0,470.0
749250.0,3933250.0,450.0
749750.0,3933250.0,430.0
750250.0,3933250.0,420.0
750750.0,3933250.0,430.0
751250.0,3933250.0,440.0
751750.0,3933250.0,450.0
752250.0,3933250.0,430.0
752750.0,3933250.0,410.0
753250.0,3933250.0,410.0
753750.0,3933250.0,420.0
754250.0,3933250.0,440.0
754750.0,3933250.0,460.0
755250.0,3933250.0,480.0
755750.0,3933250.0,490.0
714250.0,3933750.0,350.0
714750.0,3933750.0,370.0
715250.0,3933750.0,390.0
715750.0,3933750.0,400.0
716250.0,3933750.0,410.0
716750.0,3933750.0,420.0
717250.0,3933750.0,420.0
717750.0,3933750.0,410.0
718250.0,3933750.0,390.0
718750.0,3933750.0,380.0
719250.0,3933750.0,380.0
719750.0,3933750.0,380.0
720250.0,3933750.0,380.0
720750.0,3933750.0,380.0
721250.0,3933750.0,390.0
721750.0,3933750.0,380.0
722250.0,3933750.0,370.0
722750.0,3933750.0,370.0
723250.0,3933750.0,360.0
723750.0,3933750.0,360.0
724250.0,3933750.0,340.0
724750.0,3933750.0,340.0
725250.0,3933750.0,340.0
725750.0,3933750.0,350.0
726250.0,3933750.0,350.0
726750.0,3933750.0,350.0
727250.0,3933750.0,360.0
727750.0,3933750.0,360.0
728250.0,3933750.0,370.0
728750.0,3933750.0,370.0
729250.0,3933750.0,380.0
729750.0,3933750.0,400.0
730250.0,3933750.0,410.0
730750.0,3933750.0,410.0
731250.0,3933750.0,420.0
731750.0,3933750.0,420.0
732250.0,3933750.0,420.0
732750.0,3933750.0,420.0
733250.0,3933750.0,430.0
733750.0,3933750.0,430.0
734250.0,3933750.0,430.0
734750.0,3933750.0,430.0
735250.0,3933750.0,420.0
735750.0,3933750.0,410.0
736250.0,3933750.0,420.0
736750.0,3933750.0,430.0
737250.0,3933750.0,430.0
737750.0,3933750.0,440.0
738250.0,3933750.0,460.0
738750.0,3933750.0,470.0
739250.0,3933750.0,480.0
739750.0,3933750.0,490.0
740250.0,3933750.0,490.0
740750.0,3933750.0,480.0
741250.0,3933750.0,460.0
741750.0,3933750.0,420.0
742250.0,3933750.0,400.0
742750.0,3933750.0,400.0
743250.0,3933750.0,420.0
743750.0,3933750.0,450.0
744250.0,3933750.0,470.0
744750.0,3933750.0,480.0
745250.0,3933750.0,490.0
745750.0,3933750.0,490.0
746250.0,3933750.0,490.0
746750.0,3933750.0,490.0
747250.0,3933750.0,480.0
747750.0,3933750.0,480.0
748250.0,3933750.0,480.0
748750.0,3933750.0,470.0
749250.0,3933750.0,450.0
749750.0,3933750.0,430.0
750250.0,3933750.0,420.0
750750.0,3933750.0,410.0
751250.0,3933750.0,420.0
751750.0,3933750.0,420.0
752250.0,3933750.0,410.0
752750.0,3933750.0,410.0
753250.0,3933750.0,420.0
753750.0,3933750.0,450.0
754250.0,3933750.0,460.0
754750.0,3933750.0,480.0
755250.0,3933750.0,500.0
755750.0,3933750.0,510.0
714250.0,3934250.0,370.0
714750.0,3934250.0,390.0
715250.0,3934250.0,390.0
715750.0,3934250.0,380.0
716250.0,3934250.0,390.0
716750.0,3934250.0,400.0
717250.0,3934250.0,400.0
717750.0,3934250.0,390.0
718250.0,3934250.0,380.0
718750.0,3934250.0,370.0
719250.0,3934250.0,370.0
719750.0,3934250.0,370.0
720250.0,3934250.0,370.0
720750.0,3934250.0,370.0
721250.0,3934250.0,370.0
721750.0,3934250.0,370.0
722250.0,3934250.0,370.0
722750.0,3934250.0,360.0
723250.0,3934250.0,360.0
723750.0,3934250.0,350.0
724250.0,3934250.0,340.0
724750.0,3934250.0,340.0
725250.0,3934250.0,340.0
725750.0,3934250.0,350.0
726250.0,3934250.0,350.0
726750.0,3934250.0,350.0
727250.0,3934250.0,360.0
727750.0,3934250.0,360.0
728250.0,3934250.0,370.0
728750.0,3934250.0,370.0
729250.0,3934250.0,380.0
729750.0,3934250.0,400.0
730250.0,3934250.0,400.0
730750.0,3934250.0,410.0
731250.0,3934250.0,410.0
731750.0,3934250.0,410.0
732250.0,3934250.0,410.0
732750.0,3934250.0,420.0
733250.0,3934250.0,430.0
733750.0,3934250.0,430.0
734250.0,3934250.0,420.0
734750.0,3934250.0,420.0
735250.0,3934250.0,410.0
735750.0,3934250.0,410.0
736250.0,3934250.0,410.0
736750.0,3934250.0,420.0
737250.0,3934250.0,430.0
737750.0,3934250.0,450.0
738250.0,3934250.0,470.0
738750.0,3934250.0,490.0
739250.0,3934250.0,490.0
739750.0,3934250.0,490.0
740250.0,3934250.0,490.0
740750.0,3934250.0,480.0
741250.0,3934250.0,450.0
741750.0,3934250.0,420.0
742250.0,3934250.0,400.0
742750.0,3934250.0,400.0
743250.0,3934250.0,430.0
743750.0,3934250.0,460.0
744250.0,3934250.0,480.0
744750.0,3934250.0,480.0
745250.0,3934250.0,480.0
745750.0,3934250.0,480.0
746250.0,3934250.0,490.0
746750.0,3934250.0,490.0
747250.0,3934250.0,480.0
747750.0,3934250.0,470.0
748250.0,3934250.0,470.0
748750.0,3934250.0,460.0
749250.0,3934250.0,450.0
749750.0,3934250.0,430.0
750250.0,3934250.0,420.0
750750.0,3934250.0,410.0
751250.0,3934250.0,400.0
751750.0,3934250.0,400.0
752250.0,3934250.0,400.0
752750.0,3934250.0,410.0
753250.0,3934250.0,440.0
753750.0,3934250.0,480.0
754250.0,3934250.0,490.0
754750.0,3934250.0,490.0
755250.0,3934250.0,500.0
755750.0,3934250.0,510.0
714250.0,3934750.0,390.0
714750.0,3934750.0,400.0
715250.0,3934750.0,390.0
715750.0,3934750.0,370.0
716250.0,3934750.0,370.0
716750.0,3934750.0,380.0
717250.0,3934750.0,380.0
717750.0,3934750.0,370.0
718250.0,3934750.0,370.0
718750.0,3934750.0,360.0
719250.0,3934750.0,360.0
719750.0,3934750.0,360.0
720250.0,3934750.0,370.0
720750.0,3934750.0,360.0
721250.0,3934750.0,360.0
721750.0,3934750.0,360.0
722250.0,3934750.0,360.0
722750.0,3934750.0,350.0
723250.0,3934750.0,350.0
723750.0,3934750.0,340.0
724250.0,3934750.0,340.0
724750.0,3934750.0,340.0
725250.0,3934750.0,340.0
725750.0,3934750.0,350.0
726250.0,3934750.0,350.0
726750.0,3934750.0,350.0
727250.0,3934750.0,360.0
727750.0,3934750.0,360.0
728250.0,3934750.0,370.0
728750.0,3934750.0,370.0
729250.0,3934750.0,380.0
729750.0,3934750.0,390.0
730250.0,3934750.0,400.0
730750.0,3934750.0,410.0
731250.0,3934750.0,410.0
731750.0,3934750.0,410.0
732250.0,3934750.0,420.0
732750.0,3934750.0,430.0
733250.0,3934750.0,430.0
733750.0,3934750.0,430.0
734250.0,3934750.0,420.0
734750.0,3934750.0,410.0
735250.0,3934750.0,400.0
735750.0,3934750.0,400.0
736250.0,3934750.0,420.0
736750.0,3934750.0,430.0
737250.0,3934750.0,440.0
737750.0,3934750.0,470.0
738250.0,3934750.0,480.0
738750.0,3934750.0,490.0
739250.0,3934750.0,490.0
739750.0,3934750.0,480.0
740250.0,3934750.0,480.0
740750.0,3934750.0,470.0
741250.0,3934750.0,440.0
741750.0,3934750.0,410.0
742250.0,3934750.0,390.0
742750.0,3934750.0,400.0
743250.0,3934750.0,430.0
743750.0,3934750.0,460.0
744250.0,3934750.0,490.0
744750.0,3934750.0,490.0
745250.0,3934750.0,480.0
745750.0,3934750.0,480.0
746250.0,3934750.0,480.0
746750.0,3934750.0,480.0
747250.0,3934750.0,480.0
747750.0,3934750.0,470.0
748250.0,3934750.0,470.0
748750.0,3934750.0,460.0
749250.0,3934750.0,460.0
749750.0,3934750.0,440.0
750250.0,3934750.0,420.0
750750.0,3934750.0,410.0
751250.0,3934750.0,400.0
751750.0,3934750.0,390.0
752250.0,3934750.0,400.0
752750.0,3934750.0,420.0
753250.0,3934750.0,460.0
753750.0,3934750.0,490.0
754250.0,3934750.0,510.0
754750.0,3934750.0,510.0
755250.0,3934750.0,510.0
755750.0,3934750.0,510.0
714250.0,3935250.0,400.0
714750.0,3935250.0,390.0
715250.0,3935250.0,380.0
715750.0,3935250.0,370.0
716250.0,3935250.0,360.0
716750.0,3935250.0,370.0
717250.0,3935250.0,370.0
717750.0,3935250.0,360.0
718250.0,3935250.0,350.0
718750.0,3935250.0,350.0
719250.0,3935250.0,350.0
719750.0,3935250.0,360.0
720250.0,3935250.0,360.0
720750.0,3935250.0,360.0
721250.0,3935250.0,350.0
721750.0,3935250.0,350.0
722250.0,3935250.0,350.0
722750.0,3935250.0,340.0
723250.0,3935250.0,340.0
723750.0,3935250.0,330.0
724250.0,3935250.0,330.0
724750.0,3935250.0,340.0
725250.0,3935250.0,340.0
725750.0,3935250.0,350.0
726250.0,3935250.0,350.0
726750.0,3935250.0,350.0
727250.0,3935250.0,360.0
727750.0,3935250.0,360.0
728250.0,3935250.0,370.0
728750.0,3935250.0,370.0
729250.0,3935250.0,380.0
729750.0,3935250.0,390.0
730250.0,3935250.0,400.0
730750.0,3935250.0,400.0
731250.0,3935250.0,410.0
731750.0,3935250.0,410.0
732250.0,3935250.0,420.0
732750.0,3935250.0,440.0
733250.0,3935250.0,440.0
733750.0,3935250.0,440.0
734250.0,3935250.0,430.0
734750.0,3935250.0,410.0
735250.0,3935250.0,400.0
735750.0,3935250.0,410.0
736250.0,3935250.0,420.0
736750.0,3935250.0,440.0
737250.0,3935250.0,460.0
737750.0,3935250.0,480.0
738250.0,3935250.0,490.0
738750.0,3935250.0,490.0
739250.0,3935250.0,480.0
739750.0,3935250.0,480.0
740250.0,3935250.0,480.0
740750.0,3935250.0,460.0
741250.0,3935250.0,430.0
741750.0,3935250.0,400.0
742250.0,3935250.0,390.0
742750.0,3935250.0,410.0
743250.0,3935250.0,430.0
743750.0,3935250.0,460.0
744250.0,3935250.0,490.0
744750.0,3935250.0,490.0
745250.0,3935250.0,480.0
745750.0,3935250.0,470.0
746250.0,3935250.0,470.0
746750.0,3935250.0,470.0
747250.0,3935250.0,470.0
747750.0,3935250.0,460.0
748250.0,3935250.0,460.0
748750.0,3935250.0,470.0
749250.0,3935250.0,470.0
749750.0,3935250.0,450.0
750250.0,3935250.0,430.0
750750.0,3935250.0,410.0
751250.0,3935250.0,390.0
751750.0,3935250.0,400.0
752250.0,3935250.0,410.0
752750.0,3935250.0,440.0
753250.0,3935250.0,470.0
753750.0,3935250.0,490.0
754250.0,3935250.0,510.0
754750.0,3935250.0,520.0
755250.0,3935250.0,520.0
755750.0,3935250.0,530.0
714250.0,3935750.0,390.0
714750.0,3935750.0,380.0
715250.0,3935750.0,370.0
715750.0,3935750.0,350.0
716250.0,3935750.0,350.0
716750.0,3935750.0,360.0
717250.0,3935750.0,360.0
717750.0,3935750.0,350.0
718250.0,3935750.0,350.0
718750.0,3935750.0,340.0
719250.0,3935750.0,350.0
719750.0,3935750.0,350.0
720250.0,3935750.0,350.0
720750.0,3935750.0,350.0
721250.0,3935750.0,350.0
721750.0,3935750.0,350.0
722250.0,3935750.0,350.0
722750.0,3935750.0,340.0
723250.0,3935750.0,330.0
723750.0,3935750.0,330.0
724250.0,3935750.0,340.0
724750.0,3935750.0,340.0
725250.0,3935750.0,340.0
725750.0,3935750.0,340.0
726250.0,3935750.0,350.0
726750.0,3935750.0,350.0
727250.0,3935750.0,360.0
727750.0,3935750.0,360.0
728250.0,3935750.0,370.0
728750.0,3935750.0,380.0
729250.0,3935750.0,390.0
729750.0,3935750.0,400.0
730250.0,3935750.0,410.0
730750.0,3935750.0,410.0
731250.0,3935750.0,420.0
731750.0,3935750.0,430.0
732250.0,3935750.0,430.0
732750.0,3935750.0,440.0
733250.0,3935750.0,450.0
733750.0,3935750.0,450.0
734250.0,3935750.0,430.0
734750.0,3935750.0,410.0
735250.0,3935750.0,400.0
735750.0,3935750.0,420.0
736250.0,3935750.0,440.0
736750.0,3935750.0,460.0
737250.0,3935750.0,470.0
737750.0,3935750.0,490.0
738250.0,3935750.0,490.0
738750.0,3935750.0,480.0
739250.0,3935750.0,480.0
739750.0,3935750.0,480.0
740250.0,3935750.0,470.0
740750.0,3935750.0,460.0
741250.0,3935750.0,420.0
741750.0,3935750.0,390.0
742250.0,3935750.0,390.0
742750.0,3935750.0,410.0
743250.0,3935750.0,440.0
743750.0,3935750.0,470.0
744250.0,3935750.0,500.0
744750.0,3935750.0,500.0
745250.0,3935750.0,490.0
745750.0,3935750.0,480.0
746250.0,3935750.0,470.0
746750.0,3935750.0,460.0
747250.0,3935750.0,470.0
747750.0,3935750.0,460.0
748250.0,3935750.0,460.0
748750.0,3935750.0,470.0
749250.0,3935750.0,470.0
749750.0,3935750.0,450.0
750250.0,3935750.0,430.0
750750.0,3935750.0,410.0
751250.0,3935750.0,390.0
751750.0,3935750.0,400.0
752250.0,3935750.0,430.0
752750.0,3935750.0,460.0
753250.0,3935750.0,490.0
753750.0,3935750.0,500.0
754250.0,3935750.0,510.0
754750.0,3935750.0,520.0
755250.0,3935750.0,530.0
755750.0,3935750.0,550.0
714250.0,3936250.0,370.0
714750.0,3936250.0,360.0
715250.0,3936250.0,350.0
715750.0,3936250.0,340.0
716250.0,3936250.0,340.0
716750.0,3936250.0,340.0
717250.0,3936250.0,340.0
717750.0,3936250.0,340.0
718250.0,3936250.0,330.0
718750.0,3936250.0,330.0
719250.0,3936250.0,340.0
719750.0,3936250.0,340.0
720250.0,3936250.0,340.0
720750.0,3936250.0,340.0
721250.0,3936250.0,340.0
721750.0,3936250.0,350.0
722250.0,3936250.0,340.0
722750.0,3936250.0,330.0
723250.0,3936250.0,330.0
723750.0,3936250.0,330.0
724250.0,3936250.0,330.0
724750.0,3936250.0,340.0
725250.0,3936250.0,340.0
725750.0,3936250.0,340.0
726250.0,3936250.0,350.0
726750.0,3936250.0,350.0
727250.0,3936250.0,350.0
727750.0,3936250.0,360.0
728250.0,3936250.0,370.0
728750.0,3936250.0,390.0
729250.0,3936250.0,400.0
729750.0,3936250.0,410.0
730250.0,3936250.0,430.0
730750.0,3936250.0,440.0
731250.0,3936250.0,450.0
731750.0,3936250.0,450.0
732250.0,3936250.0,450.0
732750.0,3936250.0,450.0
733250.0,3936250.0,450.0
733750.0,3936250.0,450.0
734250.0,3936250.0,430.0
734750.0,3936250.0,410.0
735250.0,3936250.0,410.0
735750.0,3936250.0,430.0
736250.0,3936250.0,460.0
736750.0,3936250.0,470.0
737250.0,3936250.0,480.0
737750.0,3936250.0,490.0
738250.0,3936250.0,480.0
738750.0,3936250.0,480.0
739250.0,3936250.0,480.0
739750.0,3936250.0,480.0
740250.0,3936250.0,470.0
740750.0,3936250.0,450.0
741250.0,3936250.0,420.0
741750.0,3936250.0,390.0
742250.0,3936250.0,390.0
742750.0,3936250.0,420.0
743250.0,3936250.0,450.0
743750.0,3936250.0,480.0
744250.0,3936250.0,490.0
744750.0,3936250.0,500.0
745250.0,3936250.0,500.0
745750.0,3936250.0,480.0
746250.0,3936250.0,470.0
746750.0,3936250.0,460.0
747250.0,3936250.0,460.0
747750.0,3936250.0,460.0
748250.0,3936250.0,450.0
748750.0,3936250.0,460.0
749250.0,3936250.0,450.0
749750.0,3936250.0,440.0
750250.0,3936250.0,420.0
750750.0,3936250.0,400.0
751250.0,3936250.0,390.0
751750.0,3936250.0,410.0
752250.0,3936250.0,440.0
752750.0,3936250.0,490.0
753250.0,3936250.0,510.0
753750.0,3936250.0,520.0
754250.0,3936250.0,520.0
754750.0,3936250.0,520.0
755250.0,3936250.0,540.0
755750.0,3936250.0,550.0
714250.0,3936750.0,350.0
714750.0,3936750.0,340.0
715250.0,3936750.0,330.0
715750.0,3936750.0,330.0
716250.0,3936750.0,330.0
716750.0,3936750.0,330.0
717250.0,3936750.0,330.0
717750.0,3936750.0,320.0
718250.0,3936750.0,320.0
718750.0,3936750.0,320.0
719250.0,3936750.0,330.0
719750.0,3936750.0,330.0
720250.0,3936750.0,330.0
720750.0,3936750.0,330.0
721250.0,3936750.0,330.0
721750.0,3936750.0,340.0
722250.0,3936750.0,340.0
722750.0,3936750.0,330.0
723250.0,3936750.0,330.0
723750.0,3936750.0,330.0
724250.0,3936750.0,330.0
724750.0,3936750.0,330.0
725250.0,3936750.0,340.0
725750.0,3936750.0,340.0
726250.0,3936750.0,340.0
726750.0,3936750.0,350.0
727250.0,3936750.0,360.0
727750.0,3936750.0,370.0
728250.0,3936750.0,380.0
728750.0,3936750.0,400.0
729250.0,3936750.0,420.0
729750.0,3936750.0,430.0
730250.0,3936750.0,450.0
730750.0,3936750.0,470.0
731250.0,3936750.0,470.0
731750.0,3936750.0,470.0
732250.0,3936750.0,480.0
732750.0,3936750.0,470.0
733250.0,3936750.0,460.0
733750.0,3936750.0,440.0
734250.0,3936750.0,420.0
734750.0,3936750.0,400.0
735250.0,3936750.0,420.0
735750.0,3936750.0,440.0
736250.0,3936750.0,470.0
736750.0,3936750.0,480.0
737250.0,3936750.0,480.0
737750.0,3936750.0,480.0
738250.0,3936750.0,480.0
738750.0,3936750.0,470.0
739250.0,3936750.0,480.0
739750.0,3936750.0,480.0
740250.0,3936750.0,470.0
740750.0,3936750.0,450.0
741250.0,3936750.0,410.0
741750.0,3936750.0,390.0
742250.0,3936750.0,390.0
742750.0,3936750.0,420.0
743250.0,3936750.0,450.0
743750.0,3936750.0,480.0
744250.0,3936750.0,490.0
744750.0,3936750.0,500.0
745250.0,3936750.0,500.0
745750.0,3936750.0,490.0
746250.0,3936750.0,460.0
746750.0,3936750.0,450.0
747250.0,3936750.0,450.0
747750.0,3936750.0,450.0
748250.0,3936750.0,430.0
748750.0,3936750.0,420.0
749250.0,3936750.0,420.0
749750.0,3936750.0,410.0
750250.0,3936750.0,400.0
750750.0,3936750.0,390.0
751250.0,3936750.0,400.0
751750.0,3936750.0,420.0
752250.0,3936750.0,460.0
752750.0,3936750.0,510.0
753250.0,3936750.0,530.0
753750.0,3936750.0,530.0
754250.0,3936750.0,530.0
754750.0,3936750.0,540.0
755250.0,3936750.0,540.0
755750.0,3936750.0,550.0
714250.0,3937250.0,330.0
714750.0,3937250.0,320.0
715250.0,3937250.0,320.0
715750.0,3937250.0,320.0
716250.0,3937250.0,320.0
716750.0,3937250.0,320.0
717250.0,3937250.0,310.0
717750.0,3937250.0,310.0
718250.0,3937250.0,310.0
718750.0,3937250.0,320.0
719250.0,3937250.0,320.0
719750.0,3937250.0,330.0
720250.0,3937250.0,330.0
720750.0,3937250.0,330.0
721250.0,3937250.0,330.0
721750.0,3937250.0,330.0
722250.0,3937250.0,330.0
722750.0,3937250.0,320.0
723250.0,3937250.0,320.0
723750.0,3937250.0,320.0
724250.0,3937250.0,330.0
724750.0,3937250.0,330.0
725250.0,3937250.0,340.0
725750.0,3937250.0,340.0
726250.0,3937250.0,350.0
726750.0,3937250.0,360.0
727250.0,3937250.0,370.0
727750.0,3937250.0,380.0
728250.0,3937250.0,390.0
728750.0,3937250.0,410.0
729250.0,3937250.0,440.0
729750.0,3937250.0,460.0
730250.0,3937250.0,480.0
730750.0,3937250.0,480.0
731250.0,3937250.0,480.0
731750.0,3937250.0,480.0
732250.0,3937250.0,480.0
732750.0,3937250.0,470.0
733250.0,3937250.0,450.0
733750.0,3937250.0,430.0
734250.0,3937250.0,410.0
734750.0,3937250.0,400.0
735250.0,3937250.0,420.0
735750.0,3937250.0,450.0
736250.0,3937250.0,460.0
736750.0,3937250.0,470.0
737250.0,3937250.0,470.0
737750.0,3937250.0,470.0
738250.0,3937250.0,470.0
738750.0,3937250.0,470.0
739250.0,3937250.0,480.0
739750.0,3937250.0,490.0
740250.0,3937250.0,470.0
740750.0,3937250.0,450.0
741250.0,3937250.0,410.0
741750.0,3937250.0,390.0
742250.0,3937250.0,400.0
742750.0,3937250.0,430.0
743250.0,3937250.0,460.0
743750.0,3937250.0,480.0
744250.0,3937250.0,480.0
744750.0,3937250.0,490.0
745250.0,3937250.0,490.0
745750.0,3937250.0,480.0
746250.0,3937250.0,460.0
746750.0,3937250.0,450.0
747250.0,3937250.0,440.0
747750.0,3937250.0,430.0
748250.0,3937250.0,410.0
748750.0,3937250.0,390.0
749250.0,3937250.0,390.0
749750.0,3937250.0,390.0
750250.0,3937250.0,400.0
750750.0,3937250.0,400.0
751250.0,3937250.0,420.0
751750.0,3937250.0,450.0
752250.0,3937250.0,490.0
752750.0,3937250.0,520.0
753250.0,3937250.0,540.0
753750.0,3937250.0,550.0
754250.0,3937250.0,550.0
754750.0,3937250.0,560.0
755250.0,3937250.0,560.0
755750.0,3937250.0,560.0
714250.0,3937750.0,310.0
714750.0,3937750.0,310.0
715250.0,3937750.0,310.0
715750.0,3937750.0,310.0
716250.0,3937750.0,310.0
716750.0,3937750.0,310.0
717250.0,3937750.0,300.0
717750.0,3937750.0,300.0
718250.0,3937750.0,300.0
718750.0,3937750.0,310.0
719250.0,3937750.0,310.0
719750.0,3937750.0,320.0
720250.0,3937750.0,320.0
720750.0,3937750.0,320.0
721250.0,3937750.0,320.0
721750.0,3937750.0,330.0
722250.0,3937750.0,320.0
722750.0,3937750.0,320.0
723250.0,3937750.0,320.0
723750.0,3937750.0,320.0
724250.0,3937750.0,330.0
724750.0,3937750.0,330.0
725250.0,3937750.0,340.0
725750.0,3937750.0,350.0
726250.0,3937750.0,350.0
726750.0,3937750.0,370.0
727250.0,3937750.0,380.0
727750.0,3937750.0,400.0
728250.0,3937750.0,410.0
728750.0,3937750.0,430.0
729250.0,3937750.0,460.0
729750.0,3937750.0,480.0
730250.0,3937750.0,490.0
730750.0,3937750.0,480.0
731250.0,3937750.0,470.0
731750.0,3937750.0,470.0
732250.0,3937750.0,470.0
732750.0,3937750.0,460.0
733250.0,3937750.0,450.0
733750.0,3937750.0,420.0
734250.0,3937750.0,400.0
734750.0,3937750.0,390.0
735250.0,3937750.0,420.0
735750.0,3937750.0,450.0
736250.0,3937750.0,460.0
736750.0,3937750.0,470.0
737250.0,3937750.0,470.0
737750.0,3937750.0,460.0
738250.0,3937750.0,470.0
738750.0,3937750.0,460.0
739250.0,3937750.0,470.0
739750.0,3937750.0,480.0
740250.0,3937750.0,470.0
740750.0,3937750.0,440.0
741250.0,3937750.0,410.0
741750.0,3937750.0,390.0
742250.0,3937750.0,400.0
742750.0,3937750.0,430.0
743250.0,3937750.0,460.0
743750.0,3937750.0,470.0
744250.0,3937750.0,480.0
744750.0,3937750.0,490.0
745250.0,3937750.0,490.0
745750.0,3937750.0,480.0
746250.0,3937750.0,470.0
746750.0,3937750.0,450.0
747250.0,3937750.0,430.0
747750.0,3937750.0,400.0
748250.0,3937750.0,390.0
748750.0,3937750.0,390.0
749250.0,3937750.0,390.0
749750.0,3937750.0,400.0
750250.0,3937750.0,410.0
750750.0,3937750.0,420.0
751250.0,3937750.0,440.0
751750.0,3937750.0,470.0
752250.0,3937750.0,510.0
752750.0,3937750.0,530.0
753250.0,3937750.0,550.0
753750.0,3937750.0,560.0
754250.0,3937750.0,570.0
754750.0,3937750.0,570.0
755250.0,3937750.0,580.0
755750.0,3937750.0,570.0
714250.0,3938250.0,300.0
714750.0,3938250.0,300.0
715250.0,3938250.0,300.0
715750.0,3938250.0,300.0
716250.0,3938250.0,300.0
716750.0,3938250.0,300.0
717250.0,3938250.0,290.0
717750.0,3938250.0,290.0
718250.0,3938250.0,300.0
718750.0,3938250.0,300.0
719250.0,3938250.0,310.0
719750.0,3938250.0,310.0
720250.0,3938250.0,310.0
720750.0,3938250.0,320.0
721250.0,3938250.0,320.0
721750.0,3938250.0,320.0
